store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at,slab_id,slab_label,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
STORE_6,180,STORE_6_V10179,2025-08-22,SALE,29,LBL00009,BANGLE,916,14.181,13.928,0.023,12.758,74488.23,5650.73,2025-08-22,19,5–15 GM,LBL00009,H780956,BANGLE LBL00009,BANGLE,916,15.392,14.974,0.028,13.716,1,DES7332,,5007,MAIN_STORE,20,2025-11-24 11:50:04.900958,29,Customer_29,Customer,Net 15,+919719748617
STORE_6,181,STORE_6_V10180,2025-08-23,SALE,107,LBL00237,BRACELET,750,26.607,26.226,0.0,19.669,116228.35,5710.32,2025-08-23,20,15–30 GM,LBL00237,H321476,BRACELET LBL00237,BRACELET,750,27.796,27.393,0.092,20.544,1,DES3841,,5015,MAIN_STORE,20,2025-11-24 11:50:05.489589,107,Customer_107,Customer,Net 15,+917818147210
STORE_6,182,STORE_6_V10181,2025-08-23,SALE,14,LBL00062,BANGLE,916,37.271,36.704,0.0,33.621,186986.21,5356.81,2025-08-23,12,20–40 GM,LBL00062,H967182,BANGLE LBL00062,BANGLE,916,37.608,37.513,0.0,34.362,1,DES1694,,5007,MAIN_STORE,21,2025-11-24 11:50:05.029243,14,Customer_14,Customer,Net 30,+917768360597
STORE_6,183,STORE_6_V10182,2025-08-23,SALE,117,LBL00080,RING,750,3.05,3.001,0.048,2.251,13958.06,5459.71,2025-08-23,1,0–5 GM,LBL00080,H649262,RING LBL00080,RING,750,2.754,2.464,0.018,1.848,1,DES7292,,5016,MAIN_STORE,7,2025-11-24 11:50:05.087851,117,Customer_117,Customer,Net 0,+917368570209
STORE_6,184,STORE_6_V10183,2025-08-23,SALE,2,LBL00202,CHAIN,585,42.94,42.412,0.0,24.811,142556.93,5315.0,2025-08-23,9,10+ GM,LBL00202,H207932,CHAIN LBL00202,CHAIN,585,45.672,45.365,0.046,26.538,1,DES7646,,5003,MAIN_STORE,4,2025-11-24 11:50:05.404225,2,Customer_2,Customer,Net 15,+917250396691
STORE_6,185,STORE_6_V10184,2025-08-23,SALE,28,LBL00058,BANGLE,750,9.733,9.145,0.053,6.859,42805.49,5751.93,2025-08-23,10,0–10 GM,LBL00058,H871051,BANGLE LBL00058,BANGLE,750,10.133,9.668,0.066,7.251,1,DES7232,,5010,MAIN_STORE,19,2025-11-24 11:50:05.019018,28,Customer_28,Customer,Net 15,+918596523152
STORE_6,186,STORE_6_V10185,2025-08-23,SALE,21,LBL00079,CHAIN,750,11.816,11.713,0.064,8.785,58047.42,5821.36,2025-08-23,19,5–15 GM,LBL00079,H764873,CHAIN LBL00079,CHAIN,750,12.023,11.79,0.047,8.842,1,DES6946,,5002,MAIN_STORE,3,2025-11-24 11:50:05.084763,21,Customer_21,Customer,Net 0,+917774797220
STORE_6,187,STORE_6_V10186,2025-08-23,SALE,98,LBL00166,CHAIN,916,22.037,21.836,0.034,20.002,126066.06,5876.79,2025-08-23,20,15–30 GM,LBL00166,H104309,CHAIN LBL00166,CHAIN,916,21.98,21.44,0.01,19.64,1,DES6095,,5001,MAIN_STORE,4,2025-11-24 11:50:05.310123,98,Customer_98,Customer,Net 30,+919645686265
STORE_6,188,STORE_6_V10187,2025-08-23,SALE,103,LBL00123,CHAIN,916,56.17,55.609,0.005,50.938,316385.73,5650.52,2025-08-23,9,10+ GM,LBL00123,H344026,CHAIN LBL00123,CHAIN,916,54.563,54.216,0.213,49.662,1,DES5759,,5006,MAIN_STORE,5,2025-11-24 11:50:05.200625,103,Customer_103,Customer,Net 30,+919473979489
STORE_6,189,STORE_6_V10188,2025-08-23,SALE,56,LBL00043,PENDANT,916,12.865,12.401,0.0,11.359,69309.69,5557.46,2025-08-23,19,5–15 GM,LBL00043,H694587,PENDANT LBL00043,PENDANT,916,11.657,11.354,0.026,10.401,1,DES4783,,5019,MAIN_STORE,11,2025-11-24 11:50:04.981421,56,Customer_56,Customer,Net 30,+917933885988
STORE_6,190,STORE_6_V10189,2025-08-23,SALE,42,LBL00104,EARRING,916,11.939,11.923,0.0,10.921,66217.35,5627.38,2025-08-23,19,5–15 GM,LBL00104,H537211,EARRING LBL00104,EARRING,916,13.842,13.478,0.011,12.346,1,DES3920,,5005,MAIN_STORE,17,2025-11-24 11:50:05.155665,42,Customer_42,Customer,Net 0,+917922656948
STORE_6,191,STORE_6_V10190,2025-08-24,SALE,39,LBL00111,NECKLACE,916,57.858,57.351,0.003,52.534,321777.37,5826.11,2025-08-24,9,10+ GM,LBL00111,H168079,NECKLACE LBL00111,NECKLACE,916,60.386,60.3,0.07,55.235,1,DES5797,,5015,MAIN_STORE,13,2025-11-24 11:50:05.173062,39,Customer_39,Customer,Net 0,+919223115272
STORE_6,192,STORE_6_V10191,2025-08-24,SALE,58,LBL00038,CHAIN,916,34.288,33.981,0.0,31.127,187583.67,5729.55,2025-08-24,12,20–40 GM,LBL00038,H534152,CHAIN LBL00038,CHAIN,916,35.89,35.478,0.0,32.498,1,DES7737,,5009,MAIN_STORE,4,2025-11-24 11:50:04.970834,58,Customer_58,Customer,Net 30,+918394541743
STORE_6,193,STORE_6_V10192,2025-08-24,SALE,7,LBL00169,RING,916,7.914,7.483,0.004,6.854,39314.25,5402.74,2025-08-24,10,0–10 GM,LBL00169,H645865,RING LBL00169,RING,916,7.454,7.098,0.051,6.502,1,DES6119,,5000,MAIN_STORE,8,2025-11-24 11:50:05.318617,7,Customer_7,Customer,Net 0,+919231172272
STORE_6,194,STORE_6_V10193,2025-08-24,SALE,77,LBL00127,BRACELET,916,8.816,8.721,0.0,7.988,46762.03,5541.66,2025-08-24,10,0–10 GM,LBL00127,H147702,BRACELET LBL00127,BRACELET,916,9.618,9.395,0.017,8.606,1,DES6468,,5011,MAIN_STORE,19,2025-11-24 11:50:05.210039,77,Customer_77,Customer,Net 30,+919996893560
STORE_6,195,STORE_6_V10194,2025-08-25,SALE,74,LBL00243,RING,750,7.468,7.325,0.0,5.494,31908.2,5390.31,2025-08-25,10,0–10 GM,LBL00243,H856379,RING LBL00243,RING,750,9.394,9.059,0.022,6.794,1,DES8974,,5013,MAIN_STORE,8,2025-11-24 11:50:05.504338,74,Customer_74,Customer,Net 0,+918371454094
STORE_6,196,STORE_6_V10195,2025-08-25,SALE,3,LBL00151,BANGLE,916,32.148,31.974,0.0,29.288,184897.67,5705.39,2025-08-25,12,20–40 GM,LBL00151,H384685,BANGLE LBL00151,BANGLE,916,31.975,31.574,0.06,28.922,1,DES7780,,5002,MAIN_STORE,21,2025-11-24 11:50:05.268794,3,Customer_3,Customer,Net 30,+918141669467
STORE_6,197,STORE_6_V10196,2025-08-25,SALE,89,LBL00203,CHAIN,916,58.674,58.459,0.047,53.548,323432.01,5721.15,2025-08-25,9,10+ GM,LBL00203,H441699,CHAIN LBL00203,CHAIN,916,54.844,54.493,0.0,49.916,1,DES2162,,5009,MAIN_STORE,5,2025-11-24 11:50:05.407051,89,Customer_89,Customer,Net 30,+918714513575
STORE_6,198,STORE_6_V10197,2025-08-25,SALE,32,LBL00051,PENDANT,916,5.127,4.629,0.01,4.24,23476.39,5383.24,2025-08-25,10,0–10 GM,LBL00051,H528436,PENDANT LBL00051,PENDANT,916,5.472,5.14,0.041,4.708,1,DES1245,,5008,MAIN_STORE,10,2025-11-24 11:50:05.001363,32,Customer_32,Customer,Net 30,+919343446878
STORE_6,199,STORE_6_V10198,2025-08-25,SALE,30,LBL00124,RING,750,6.532,6.358,0.0,4.768,28904.07,5824.35,2025-08-25,10,0–10 GM,LBL00124,H101657,RING LBL00124,RING,750,6.702,6.668,0.01,5.001,1,DES2936,,5000,MAIN_STORE,8,2025-11-24 11:50:05.202928,30,Customer_30,Customer,Net 15,+918389211119
STORE_6,200,STORE_6_V10199,2025-08-25,SALE,30,LBL00047,CHAIN,585,48.973,48.713,0.0,28.497,166569.09,5334.06,2025-08-25,9,10+ GM,LBL00047,H591534,CHAIN LBL00047,CHAIN,585,50.06,49.754,0.006,29.106,1,DES7126,,5005,MAIN_STORE,5,2025-11-24 11:50:04.991343,30,Customer_30,Customer,Net 15,+918389211119
STORE_6,201,STORE_6_V10200,2025-08-25,SALE,33,LBL00239,PENDANT,750,9.343,9.32,0.054,6.99,42105.37,5361.48,2025-08-25,10,0–10 GM,LBL00239,H503277,PENDANT LBL00239,PENDANT,750,9.281,8.844,0.0,6.633,1,DES6902,,5013,MAIN_STORE,10,2025-11-24 11:50:05.493680,33,Customer_33,Customer,Net 0,+918610883633
STORE_6,202,STORE_6_V10201,2025-08-25,SALE,8,LBL00041,RING,916,8.494,8.341,0.001,7.64,47631.23,5879.84,2025-08-25,10,0–10 GM,LBL00041,H237935,RING LBL00041,RING,916,8.837,8.59,0.038,7.869,1,DES4026,,5000,MAIN_STORE,8,2025-11-24 11:50:04.976541,8,Customer_8,Customer,Net 0,+917434758564
STORE_6,203,STORE_6_V10202,2025-08-25,SALE,32,LBL00033,RING,916,1.832,1.337,0.002,1.225,7039.32,5245.26,2025-08-25,1,0–5 GM,LBL00033,H550955,RING LBL00033,RING,916,1.674,1.286,0.004,1.178,1,DES3378,,5018,MAIN_STORE,6,2025-11-24 11:50:04.957601,32,Customer_32,Customer,Net 30,+919343446878
STORE_6,204,STORE_6_V10203,2025-08-25,SALE,46,LBL00094,NECKLACE,916,47.731,47.53,0.003,43.537,274488.68,5645.25,2025-08-25,9,10+ GM,LBL00094,H717466,NECKLACE LBL00094,NECKLACE,916,64.114,63.878,0.003,58.512,1,DES8794,,5014,MAIN_STORE,13,2025-11-24 11:50:05.129812,46,Customer_46,Customer,Net 30,+919451001264
STORE_6,205,STORE_6_V10204,2025-08-26,SALE,20,LBL00070,NECKLACE,916,55.695,55.595,0.019,50.925,288292.43,5506.19,2025-08-26,9,10+ GM,LBL00070,H249149,NECKLACE LBL00070,NECKLACE,916,58.732,58.25,0.021,53.357,1,DES8595,,5014,MAIN_STORE,13,2025-11-24 11:50:05.053860,20,Customer_20,Customer,Net 15,+917447116404
STORE_6,206,STORE_6_V10205,2025-08-26,SALE,80,LBL00152,PENDANT,916,9.285,9.183,0.017,8.412,46934.69,5319.09,2025-08-26,10,0–10 GM,LBL00152,H621199,PENDANT LBL00152,PENDANT,916,9.672,9.454,0.0,8.66,1,DES4893,,5011,MAIN_STORE,10,2025-11-24 11:50:05.271666,80,Customer_80,Customer,Net 30,+918687418351
STORE_6,207,STORE_6_V10206,2025-08-26,SALE,105,LBL00206,EARRING,916,7.191,7.16,0.039,6.559,36217.27,5278.89,2025-08-26,10,0–10 GM,LBL00206,H751034,EARRING LBL00206,EARRING,916,7.433,7.267,0.006,6.657,1,DES4992,,5017,MAIN_STORE,16,2025-11-24 11:50:05.414642,105,Customer_105,Customer,Net 30,+918776321392
STORE_6,208,STORE_6_V10207,2025-08-26,SALE,106,LBL00064,CHAIN,750,6.056,5.469,0.018,4.102,24844.98,5474.75,2025-08-26,10,0–10 GM,LBL00064,H870881,CHAIN LBL00064,CHAIN,750,6.357,5.986,0.017,4.49,1,DES1643,,5017,MAIN_STORE,2,2025-11-24 11:50:05.034508,106,Customer_106,Customer,Net 15,+918568812602
STORE_6,209,STORE_6_V10208,2025-08-27,SALE,33,LBL00157,BRACELET,750,17.289,16.729,0.0,12.547,75679.26,5850.26,2025-08-27,11,10–20 GM,LBL00157,H565330,BRACELET LBL00157,BRACELET,750,16.886,16.756,0.053,12.567,1,DES9290,,5000,MAIN_STORE,20,2025-11-24 11:50:05.287367,33,Customer_33,Customer,Net 0,+918610883633
STORE_6,210,STORE_6_V10209,2025-08-27,SALE,64,LBL00178,BRACELET,916,34.914,34.398,0.007,31.509,206481.97,5903.82,2025-08-27,12,20–40 GM,LBL00178,H676051,BRACELET LBL00178,BRACELET,916,39.298,38.88,0.0,35.614,1,DES6218,,5008,MAIN_STORE,21,2025-11-24 11:50:05.345437,64,Customer_64,Customer,Net 0,+919475119635
STORE_6,211,STORE_6_V10210,2025-08-27,SALE,56,LBL00101,NECKLACE,916,49.879,49.398,0.0,45.249,265380.94,5676.74,2025-08-27,9,10+ GM,LBL00101,H252436,NECKLACE LBL00101,NECKLACE,916,47.957,47.54,0.003,43.547,1,DES1531,,5018,MAIN_STORE,13,2025-11-24 11:50:05.148013,56,Customer_56,Customer,Net 30,+917933885988
STORE_6,212,STORE_6_V10211,2025-08-27,SALE,53,LBL00072,BANGLE,585,2.529,2.374,0.006,1.389,8556.52,5518.52,2025-08-27,1,0–5 GM,LBL00072,H288503,BANGLE LBL00072,BANGLE,585,2.454,2.158,0.0,1.262,1,DES9952,,5004,MAIN_STORE,18,2025-11-24 11:50:05.058511,53,Customer_53,Customer,Net 0,+918100558894
STORE_6,213,STORE_6_V10212,2025-08-27,SALE,86,LBL00020,BANGLE,916,19.052,18.647,0.066,17.081,110303.37,5862.62,2025-08-27,11,10–20 GM,LBL00020,H625600,BANGLE LBL00020,BANGLE,916,17.186,16.62,0.082,15.224,1,DES5519,,5001,MAIN_STORE,20,2025-11-24 11:50:04.928409,86,Customer_86,Customer,Net 0,+918443831341
STORE_6,214,STORE_6_V10213,2025-08-27,SALE,41,LBL00061,EARRING,916,10.5,10.412,0.0,9.537,59120.67,5896.78,2025-08-27,19,5–15 GM,LBL00061,H214626,EARRING LBL00061,EARRING,916,10.654,10.25,0.015,9.389,1,DES8399,,5014,MAIN_STORE,17,2025-11-24 11:50:05.026324,41,Customer_41,Customer,Net 0,+918289924514
STORE_6,215,STORE_6_V10214,2025-08-27,SALE,20,LBL00075,RING,916,2.295,2.253,0.056,2.064,13338.35,5500.57,2025-08-27,1,0–5 GM,LBL00075,H575718,RING LBL00075,RING,916,2.27,2.069,0.016,1.895,1,DES4308,,5014,MAIN_STORE,7,2025-11-24 11:50:05.071912,20,Customer_20,Customer,Net 15,+917447116404
STORE_6,216,STORE_6_V10215,2025-08-27,SALE,84,LBL00171,EARRING,750,2.215,1.957,0.023,1.468,8398.67,5280.3,2025-08-27,1,0–5 GM,LBL00171,H436467,EARRING LBL00171,EARRING,750,2.577,2.316,0.076,1.738,1,DES4285,,5006,MAIN_STORE,15,2025-11-24 11:50:05.324604,84,Customer_84,Customer,Net 15,+918244608630
STORE_6,217,STORE_6_V10216,2025-08-27,SALE,89,LBL00056,EARRING,750,11.145,10.566,0.0,7.925,48455.01,5586.21,2025-08-27,19,5–15 GM,LBL00056,H358771,EARRING LBL00056,EARRING,750,11.741,11.373,0.043,8.53,1,DES8005,,5012,MAIN_STORE,17,2025-11-24 11:50:05.014358,89,Customer_89,Customer,Net 30,+918714513575
STORE_6,218,STORE_6_V10217,2025-08-27,SALE,5,LBL00152,PENDANT,916,10.463,10.389,0.0,9.516,58320.41,5772.18,2025-08-27,19,5–15 GM,LBL00152,H621199,PENDANT LBL00152,PENDANT,916,9.672,9.454,0.0,8.66,1,DES4893,,5011,MAIN_STORE,10,2025-11-24 11:50:05.271666,5,Customer_5,Customer,Net 30,+917302314710
STORE_6,219,STORE_6_V10218,2025-08-28,SALE,7,LBL00218,BRACELET,916,18.682,18.24,0.015,16.708,104495.95,5819.21,2025-08-28,11,10–20 GM,LBL00218,H908812,BRACELET LBL00218,BRACELET,916,19.098,18.736,0.028,17.162,1,DES7208,,5010,MAIN_STORE,20,2025-11-24 11:50:05.444447,7,Customer_7,Customer,Net 0,+919231172272
STORE_6,220,STORE_6_V10219,2025-08-28,SALE,13,LBL00143,EARRING,916,8.106,7.779,0.0,7.126,45831.96,5796.46,2025-08-28,10,0–10 GM,LBL00143,H661916,EARRING LBL00143,EARRING,916,7.302,7.115,0.0,6.518,1,DES1306,,5006,MAIN_STORE,16,2025-11-24 11:50:05.249802,13,Customer_13,Customer,Net 0,+919448250186
STORE_6,221,STORE_6_V10220,2025-08-28,SALE,15,LBL00169,RING,916,6.813,6.575,0.0,6.023,35690.07,5306.43,2025-08-28,10,0–10 GM,LBL00169,H645865,RING LBL00169,RING,916,7.454,7.098,0.051,6.502,1,DES6119,,5000,MAIN_STORE,8,2025-11-24 11:50:05.318617,15,Customer_15,Customer,Net 30,+919397199956
STORE_6,222,STORE_6_V10221,2025-08-28,SALE,91,LBL00122,RING,916,9.913,9.587,0.002,8.782,53870.31,5809.37,2025-08-28,10,0–10 GM,LBL00122,H947228,RING LBL00122,RING,916,9.981,9.636,0.043,8.827,1,DES3947,,5019,MAIN_STORE,8,2025-11-24 11:50:05.198137,91,Customer_91,Customer,Net 15,+919155313861
STORE_6,223,STORE_6_V10222,2025-08-28,SALE,120,LBL00108,BRACELET,916,20.799,20.437,0.013,18.72,113057.62,5697.5,2025-08-28,20,15–30 GM,LBL00108,H197649,BRACELET LBL00108,BRACELET,916,19.342,19.018,0.018,17.42,1,DES5903,,5010,MAIN_STORE,20,2025-11-24 11:50:05.165490,120,Customer_120,Customer,Net 0,+918235598059
STORE_6,224,STORE_6_V10223,2025-08-29,SALE,72,LBL00195,CHAIN,750,57.065,56.739,0.0,42.554,233037.12,5350.91,2025-08-29,9,10+ GM,LBL00195,H511122,CHAIN LBL00195,CHAIN,750,57.536,57.337,0.0,43.003,1,DES4004,,5010,MAIN_STORE,5,2025-11-24 11:50:05.386187,72,Customer_72,Customer,Net 15,+917232477787
STORE_6,225,STORE_6_V10224,2025-08-29,SALE,20,LBL00123,CHAIN,916,56.214,55.782,0.0,51.096,328154.51,5742.66,2025-08-29,9,10+ GM,LBL00123,H344026,CHAIN LBL00123,CHAIN,916,54.563,54.216,0.213,49.662,1,DES5759,,5006,MAIN_STORE,5,2025-11-24 11:50:05.200625,20,Customer_20,Customer,Net 15,+917447116404
STORE_6,226,STORE_6_V10225,2025-08-29,SALE,87,LBL00029,BRACELET,585,4.415,4.01,0.009,2.346,14329.92,5677.08,2025-08-29,1,0–5 GM,LBL00029,H668573,BRACELET LBL00029,BRACELET,585,4.413,4.05,0.0,2.369,1,DES3158,,5006,MAIN_STORE,18,2025-11-24 11:50:04.948888,87,Customer_87,Customer,Net 0,+919043780174
STORE_6,227,STORE_6_V10226,2025-08-29,SALE,54,LBL00091,RING,585,8.859,8.682,0.026,5.079,32229.24,5744.91,2025-08-29,10,0–10 GM,LBL00091,H580921,RING LBL00091,RING,585,9.31,8.711,0.013,5.096,1,DES9153,,5015,MAIN_STORE,8,2025-11-24 11:50:05.120194,54,Customer_54,Customer,Net 15,+917394729488
STORE_6,228,STORE_6_V10227,2025-08-29,SALE,69,LBL00008,BANGLE,916,6.977,6.836,0.03,6.262,40097.02,5905.89,2025-08-29,10,0–10 GM,LBL00008,H213132,BANGLE LBL00008,BANGLE,916,6.58,6.38,0.032,5.844,1,DES1312,,5009,MAIN_STORE,19,2025-11-24 11:50:04.898521,69,Customer_69,Customer,Net 0,+919803665224
STORE_6,229,STORE_6_V10228,2025-08-29,SALE,75,LBL00154,EARRING,916,10.661,10.28,0.037,9.416,56998.42,5683.7,2025-08-29,19,5–15 GM,LBL00154,H650607,EARRING LBL00154,EARRING,916,11.099,10.67,0.014,9.774,1,DES5953,,5005,MAIN_STORE,17,2025-11-24 11:50:05.278591,75,Customer_75,Customer,Net 30,+919426282426
STORE_6,230,STORE_6_V10229,2025-08-29,SALE,78,LBL00073,BRACELET,585,6.838,6.504,0.023,3.805,21622.98,5281.79,2025-08-29,10,0–10 GM,LBL00073,H512160,BRACELET LBL00073,BRACELET,585,7.021,6.623,0.05,3.875,1,DES7775,,5010,MAIN_STORE,19,2025-11-24 11:50:05.062887,78,Customer_78,Customer,Net 0,+917657978181
STORE_6,231,STORE_6_V10230,2025-08-29,SALE,73,LBL00068,BRACELET,916,23.021,22.99,0.019,21.059,125351.99,5593.3,2025-08-29,20,15–30 GM,LBL00068,H583757,BRACELET LBL00068,BRACELET,916,25.44,24.936,0.006,22.841,1,DES3727,,5013,MAIN_STORE,20,2025-11-24 11:50:05.048579,73,Customer_73,Customer,Net 15,+919252209366
STORE_6,232,STORE_6_V10231,2025-08-29,SALE,9,LBL00096,EARRING,916,11.637,11.115,0.015,10.181,61618.24,5863.65,2025-08-29,19,5–15 GM,LBL00096,H730421,EARRING LBL00096,EARRING,916,11.971,11.618,0.064,10.642,1,DES1107,,5007,MAIN_STORE,17,2025-11-24 11:50:05.135078,9,Customer_9,Customer,Net 30,+917992214765
STORE_6,233,STORE_6_V10232,2025-08-29,SALE,46,LBL00078,PENDANT,916,11.538,11.274,0.013,10.327,66137.32,5793.86,2025-08-29,19,5–15 GM,LBL00078,H195620,PENDANT LBL00078,PENDANT,916,10.25,9.97,0.081,9.133,1,DES2870,,5014,MAIN_STORE,11,2025-11-24 11:50:05.081504,46,Customer_46,Customer,Net 30,+919451001264
STORE_6,234,STORE_6_V10233,2025-08-29,SALE,39,LBL00054,RING,916,5.615,5.458,0.0,5.0,31916.22,5880.02,2025-08-29,10,0–10 GM,LBL00054,H285679,RING LBL00054,RING,916,6.23,5.785,0.105,5.299,1,DES8197,,5019,MAIN_STORE,8,2025-11-24 11:50:05.009116,39,Customer_39,Customer,Net 0,+919223115272
STORE_6,235,STORE_6_V10234,2025-08-29,SALE,76,LBL00054,RING,916,6.234,5.674,0.0,5.197,29671.6,5321.31,2025-08-29,10,0–10 GM,LBL00054,H285679,RING LBL00054,RING,916,6.23,5.785,0.105,5.299,1,DES8197,,5019,MAIN_STORE,8,2025-11-24 11:50:05.009116,76,Customer_76,Customer,Net 0,+918403731150
STORE_6,236,STORE_6_V10235,2025-08-30,SALE,43,LBL00110,EARRING,750,13.595,13.138,0.0,9.854,58505.35,5560.85,2025-08-30,19,5–15 GM,LBL00110,H895284,EARRING LBL00110,EARRING,750,13.046,12.81,0.0,9.607,1,DES8001,,5017,MAIN_STORE,17,2025-11-24 11:50:05.170480,43,Customer_43,Customer,Net 15,+917093206686
STORE_6,237,STORE_6_V10236,2025-08-30,SALE,31,LBL00204,BRACELET,916,4.222,4.201,0.0,3.848,23093.65,5579.02,2025-08-30,1,0–5 GM,LBL00204,H658624,BRACELET LBL00204,BRACELET,916,5.449,5.139,0.0,4.707,1,DES8552,,5012,MAIN_STORE,19,2025-11-24 11:50:05.409568,31,Customer_31,Customer,Net 30,+918033895513
STORE_6,238,STORE_6_V10237,2025-08-30,SALE,76,LBL00028,EARRING,916,15.746,15.274,0.005,13.991,81178.05,5427.47,2025-08-30,11,10–20 GM,LBL00028,H427557,EARRING LBL00028,EARRING,916,14.585,14.444,0.034,13.23,1,DES6395,,5014,MAIN_STORE,17,2025-11-24 11:50:04.947366,76,Customer_76,Customer,Net 0,+918403731150
STORE_6,239,STORE_6_V10238,2025-08-30,SALE,2,LBL00040,BANGLE,916,32.476,31.963,0.0,29.278,171974.66,5266.17,2025-08-30,12,20–40 GM,LBL00040,H916953,BANGLE LBL00040,BANGLE,916,33.668,33.194,0.0,30.406,1,DES4079,,5003,MAIN_STORE,21,2025-11-24 11:50:04.973904,2,Customer_2,Customer,Net 15,+917250396691
STORE_6,240,STORE_6_V10239,2025-08-30,SALE,105,LBL00245,RING,916,6.259,6.078,0.0,5.567,30906.97,5266.33,2025-08-30,10,0–10 GM,LBL00245,H773440,RING LBL00245,RING,916,6.796,6.501,0.122,5.955,1,DES7813,,5014,MAIN_STORE,8,2025-11-24 11:50:05.508729,105,Customer_105,Customer,Net 30,+918776321392
STORE_6,241,STORE_6_V10240,2025-08-30,SALE,5,LBL00152,PENDANT,916,9.973,9.664,0.0,8.852,53711.49,5644.1,2025-08-30,10,0–10 GM,LBL00152,H621199,PENDANT LBL00152,PENDANT,916,9.672,9.454,0.0,8.66,1,DES4893,,5011,MAIN_STORE,10,2025-11-24 11:50:05.271666,5,Customer_5,Customer,Net 30,+917302314710
STORE_6,242,STORE_6_V10241,2025-08-30,SALE,73,LBL00054,RING,916,5.203,4.693,0.032,4.299,25316.97,5394.38,2025-08-30,10,0–10 GM,LBL00054,H285679,RING LBL00054,RING,916,6.23,5.785,0.105,5.299,1,DES8197,,5019,MAIN_STORE,8,2025-11-24 11:50:05.009116,73,Customer_73,Customer,Net 15,+919252209366
STORE_6,243,STORE_6_V10242,2025-08-30,SALE,40,LBL00035,BANGLE,916,48.239,48.006,0.011,43.973,259740.52,5369.57,2025-08-30,9,10+ GM,LBL00035,H684413,BANGLE LBL00035,BANGLE,916,44.288,43.824,0.0,40.143,1,DES9732,,5003,MAIN_STORE,21,2025-11-24 11:50:04.962931,40,Customer_40,Customer,Net 0,+918296400037
STORE_6,244,STORE_6_V10243,2025-08-30,SALE,32,LBL00073,BRACELET,585,7.512,7.192,0.0,4.207,24892.13,5639.89,2025-08-30,10,0–10 GM,LBL00073,H512160,BRACELET LBL00073,BRACELET,585,7.021,6.623,0.05,3.875,1,DES7775,,5010,MAIN_STORE,19,2025-11-24 11:50:05.062887,32,Customer_32,Customer,Net 30,+919343446878
STORE_6,245,STORE_6_V10244,2025-08-30,SALE,21,LBL00081,NECKLACE,916,24.539,24.166,0.094,22.136,141754.77,5929.93,2025-08-30,20,15–30 GM,LBL00081,H741804,NECKLACE LBL00081,NECKLACE,916,21.01,20.753,0.014,19.01,1,DES3619,,5012,MAIN_STORE,12,2025-11-24 11:50:05.091036,21,Customer_21,Customer,Net 0,+917774797220
STORE_6,246,STORE_6_V10245,2025-08-30,SALE,92,LBL00250,CHAIN,916,22.619,22.445,0.05,20.56,126269.56,5629.97,2025-08-30,20,15–30 GM,LBL00250,H545405,CHAIN LBL00250,CHAIN,916,23.412,22.944,0.054,21.016,1,DES1121,,5018,MAIN_STORE,4,2025-11-24 11:50:05.521337,92,Customer_92,Customer,Net 15,+919997331061
STORE_6,247,STORE_6_V10246,2025-08-30,SALE,35,LBL00081,NECKLACE,916,25.372,25.118,0.008,23.008,142170.57,5667.73,2025-08-30,20,15–30 GM,LBL00081,H741804,NECKLACE LBL00081,NECKLACE,916,21.01,20.753,0.014,19.01,1,DES3619,,5012,MAIN_STORE,12,2025-11-24 11:50:05.091036,35,Customer_35,Customer,Net 15,+918943058119
STORE_6,248,STORE_6_V10247,2025-08-31,SALE,67,LBL00026,EARRING,916,1.873,1.506,0.008,1.379,8149.07,5465.83,2025-08-31,1,0–5 GM,LBL00026,H810929,EARRING LBL00026,EARRING,916,1.757,1.685,0.0,1.543,1,DES4726,,5013,MAIN_STORE,14,2025-11-24 11:50:04.942369,67,Customer_67,Customer,Net 15,+918865323193
STORE_6,249,STORE_6_V10248,2025-08-31,SALE,81,LBL00084,RING,750,5.949,5.701,0.0,4.276,23867.54,5403.62,2025-08-31,10,0–10 GM,LBL00084,H692960,RING LBL00084,RING,750,5.506,5.306,0.022,3.979,1,DES3459,,5005,MAIN_STORE,8,2025-11-24 11:50:05.100188,81,Customer_81,Customer,Net 15,+919556073288
STORE_6,250,STORE_6_V10249,2025-08-31,SALE,37,LBL00230,RING,585,4.279,4.246,0.037,2.484,15780.24,5547.9,2025-08-31,1,0–5 GM,LBL00230,H993916,RING LBL00230,RING,585,4.603,4.191,0.129,2.452,1,DES5819,,5001,MAIN_STORE,7,2025-11-24 11:50:05.472686,37,Customer_37,Customer,Net 0,+917148876024
STORE_6,251,STORE_6_V10250,2025-08-31,SALE,14,LBL00245,RING,916,6.091,5.972,0.0,5.47,33476.04,5595.84,2025-08-31,10,0–10 GM,LBL00245,H773440,RING LBL00245,RING,916,6.796,6.501,0.122,5.955,1,DES7813,,5014,MAIN_STORE,8,2025-11-24 11:50:05.508729,14,Customer_14,Customer,Net 30,+917768360597
